ENSG00000145824.13,ENSG00000133636.11,ENSG00000021355.13,ENSG00000133048.13,ENSG00000172216.6,ENSG00000143556.9,ENSG00000142230.13,ENSG00000142627.13,ENSG00000109736.15,ENSG00000134291.12,ENSG00000105388.16,ENSG00000134755.17,ENSG00000163032.12,ENSG00000135480.16,ENSG00000184489.12,ENSG00000177106.16,ENSG00000107404.20,ENSG00000173442.13,ENSG00000249992.2,ENSG00000102287.19,ENSG00000124222.22,ENSG00000145386.11,ENSG00000130005.13,ENSG00000117308.15,ENSG00000121644.19,ENSG00000177169.10,ENSG00000160293.17,ENSG00000123146.20,ENSG00000175265.17,ENSG00000188505.5,ENSG00000164051.14,ENSG00000179913.11,ENSG00000074211.14,ENSG00000168447.11,ENSG00000156453.14,ENSG00000156735.11,ENSG00000138834.14,ENSG00000137266.15,ENSG00000188747.8,ENSG00000051596.10,ENSG00000163898.10,ENSG00000131037.15,ENSG00000215788.11,ENSG00000143476.18,ENSG00000167280.17,ENSG00000164855.16,ENSG00000144063.4,ENSG00000171680.23,ENSG00000163041.13,ENSG00000181374.8,ENSG00000158106.14,ENSG00000102878.17,ENSG00000136155.17,ENSG00000163221.9,ENSG00000107331.17,ENSG00000198113.3,ENSG00000147454.14,ENSG00000019186.10,ENSG00000130222.11,ENSG00000154839.10,ENSG00000122729.19,ENSG00000135114.12,ENSG00000179832.17,ENSG00000125999.11,ENSG00000087266.17,ENSG00000123080.12,ENSG00000146842.17,ENSG00000130779.21,ENSG00000204859.13,ENSG00000162069.16,ENSG00000172478.18,ENSG00000186815.13,ENSG00000074964.17,ENSG00000169035.12,ENSG00000163482.12,ENSG00000187961.14,ENSG00000197818.12,ENSG00000130703.17,ENSG00000196535.17,ENSG00000145996.11,ENSG00000187689.10,ENSG00000165501.17,ENSG00000164674.16,ENSG00000132429.10,ENSG00000181085.15,ENSG00000127324.9,ENSG00000103534.17,ENSG00000138028.16,ENSG00000173221.14,ENSG00000183018.9,ENSG00000184163.3,ENSG00000186806.5,ENSG00000162949.16,ENSG00000003989.18,ENSG00000099954.18,ENSG00000146143.19,ENSG00000181392.17,ENSG00000006025.12,ENSG00000248144.6,ENSG00000120334.15
0.017916297433611443,0.0002773183221679147,0.19297516700993533,0.08995619227137039,0.24333400531952942,0.00014834059191417418,0.3492817507332244,0.1846233377135844,0.09662136232014075,0.5006692112752419,0.0040261513109999605,0.06520330416157923,0.36744905777729486,0.008474454469345003,0.15256009007695623,0.041525326713702994,0.017302606039825454,0.03393511457671142,0.14772507757336206,0.0023579025428695022,0.053030478511236614,0.29697631151348913,0.1332854827737986,0.38878470888592664,0.2752888400039997,0.022400319387983564,0.14721102302575959,0.1962379893303098,0.006271344025460854,0.001145461366741336,0.13859722915267875,0.07667256833342569,0.051784153649289955,0.031221293715144496,0.050820357351489646,0.02140858890294556,0.02222457578034242,0.07780325287885373,0.03079688119466103,0.08095591630526307,0.014365124286007351,0.008265790915871062,0.002698986205619409,0.13942535293332203,0.0311107245224249,0.07742134679243619,0.05741622383939312,0.029705737819475313,0.5509070930088708,0.03777424772701536,0.020864564948220136,0.0138948539547364,0.011910321025822694,0.0035810839136733072,0.06392770730332531,0.040513536932571745,0.039144878459393295,0.15895136585515077,0.0029811325177871635,0.11018334625072661,0.3055955411077957,0.00826643452415642,0.08706253682920058,2.011904765565433e-05,0.002011000035830733,0.06594404366224721,0.3116406620404294,0.03673433362753753,0.04638853930205479,0.022137170373529,0.02128048521726073,0.13081778064064098,0.062408266692993715,0.00010169280658623198,0.035523842732367764,0.011699340104636795,0.0569725213594475,0.08454642286525829,0.10522959183673469,0.008657559493243481,0.000889159476556856,0.055824893198291134,0.1407978440036351,0.10874333135743924,0.008585510245136076,0.007480855006767743,0.01999852951988824,0.21081368732595604,0.0888922117315333,0.02484588506008352,0.0024182359866679196,0.00953608375547458,0.003664589385045518,0.0842371353636029,0.009891894399851527,0.14477128256263241,0.26325663697947477,0.0367318693485883,5.268329057131201e-05,0.17688842444183983
0.010399346483336853,0.0025025535993136233,0.0463210948330264,0.07063628089390186,0.07988983761778727,4.93540087355072e-05,0.39142216512856765,0.05960789048932091,0.02184875624866056,0.1637513235459413,0.0012294966266089213,0.06165289932675319,0.2845570644690525,0.0047422899891127425,0.13092487073150305,0.0346879876604949,0.009964669755105064,0.07083593662607804,0.11004407869052654,0.011236529695933924,0.13670856168667223,0.394219804792823,0.2904245528390221,0.047335376767608295,0.37330582043287375,0.2110954953885662,0.11361899023864012,0.2615207942668586,0.027005220905076083,0.0014150952502607853,0.29086581794336563,0.008562278140595786,0.32729219673265586,0.015216619516054823,0.04276030860342848,0.16547791310770996,0.028003296452342105,0.05718562745460724,0.011003039513677811,0.4491303678620902,0.008492527021115151,0.0,0.00931445750377267,0.37506625718713466,0.048942127673674965,0.03398486481036905,0.02928420984712665,0.03111235342118669,0.342832400649119,0.048275854770278,0.01154000477551392,0.0,0.0072245570530677546,0.0004104815449206088,0.05951435090380861,0.06654700643100084,0.035106376142957196,0.002044691885666229,0.007286778696819214,0.5933322030614222,0.39567901823023416,0.04499643044466461,0.1021193299964102,0.001102154815895998,0.057427711490916925,0.1904788730527453,0.29093034782983496,0.3711473962930274,0.07227626115900777,0.01365567521749757,0.022615616135171393,0.12208793133648625,0.05924902096291177,0.0,0.1416616347601269,0.0,0.1679576799546571,0.10417036511036157,0.12369635354141659,0.014314957195815953,0.0008563859702094077,0.27014832237315795,0.13092037228541878,0.027232311257207525,0.005291404431416501,0.01070315754502853,0.022682155723843835,0.02242342066512123,0.131862263425471,0.04296468850316753,0.0,0.004919043334311011,0.008782562508147315,0.04488249632342144,0.15900338699948963,0.19004113174622964,0.0016522494576890893,0.05041520575751983,0.00017200869229265972,0.7597898690918335
0.007178076674491718,1.2397526385323103e-05,0.07308094236012397,0.022642543755474774,0.2619790210244971,0.0007153872053760674,0.1806671196579542,0.17443241473839713,0.07133565586638956,0.1233115048611091,0.004247109482551085,0.10498761962579208,0.33378044965164266,0.0015618992695117264,0.10485249278050565,0.10382416205240674,0.17375260369857365,0.3059426011464492,0.20916236979360153,0.040524385592181945,0.18082109915360634,0.3571744527997404,0.13819975191068784,0.059914798330107516,0.6859552400258162,0.4068932774764033,0.3573386422684266,0.13955489657377934,0.06579770780811385,0.0038694714596717154,0.31546538269618124,0.012361415349972728,0.29281118664188965,0.008727506610903175,0.0648026912152771,0.01810444383807815,0.049522908026993835,0.3811615212220019,0.1440015858332232,0.1594491575297196,0.02357936780600656,0.004627359520699502,0.055216923628540686,0.6675366083603421,0.14566247494076906,0.08152334864495314,0.27203805011591087,0.10934632949970469,0.31709322718440947,0.011312272264983811,0.020704560615795134,0.0946052626196933,0.009288332823427748,0.005280032457049942,0.18650628273664077,0.06359970998602982,0.06677183265114665,0.00443121779828782,0.021558706430728717,0.449028773493509,0.14785968725472437,0.007532490238358877,0.14513583625144777,0.0009513058865302404,0.11441649647067255,0.1256648253145597,0.3473934313176157,0.34711385701676967,0.08686089319109398,0.008445093889267346,0.0018052014611359382,0.08166505630611544,0.11212031460822061,0.008431848239713746,0.22528766913584447,0.06775977354985147,0.21213552490711002,0.17705189656192674,0.29477415966386555,0.01591000218065687,0.0009706057646422765,0.424558792940687,0.050640844849738326,0.29681791237807836,0.02240135643877346,0.0005437554424209706,0.003547533269612528,0.4502617037717418,0.008834963899688127,0.02229482116985313,0.16787394219448698,0.23781548740536,0.000910553667215982,0.0024713836811869876,0.01171066672852967,0.20217499688395865,0.010201307941990052,0.04273851264070862,0.0010285399343845374,0.6820075409882367
0.4802979447140781,0.01573905027534935,0.058917688773401124,0.02484243088715638,0.07166017441293333,0.0006297935391106341,0.3581211931668268,0.19965832154942026,0.10825894748383945,0.2991067422681775,0.047526457740415945,0.3991937409193536,0.26440498247441413,0.009013427617702751,0.11556774227568387,0.23983225985262485,0.2370691152636023,0.2855919000990388,0.08902868829760074,0.08041694280301658,0.07792195759229491,0.7012632229411779,0.36889530230883116,0.16135097615407593,0.2777500022725414,0.35425630346174486,0.2924621535955573,0.037492186705042674,0.0778129414078564,0.03610841727484444,0.703919575934436,0.01646535857729968,0.5584253274353704,0.4069912390607662,0.16360312632193863,0.07370216941323035,0.09739428019182968,0.2858851211548967,0.07908550284128453,0.7546469411221469,0.06237410125287018,0.039874406128057954,0.11569785538950113,0.8105347915983866,0.1162706893980814,0.12640277751523285,0.4878212898141277,0.1620808894138651,0.24889205847893633,0.0038046233317070638,0.12394920231686272,0.12389612195730511,0.13819514891926857,0.00555262717129538,0.14385083335082288,0.058996032938985074,0.05088769943518798,0.0024219717705303142,0.05655399835119538,0.27843441193567137,0.08730302481434521,0.04483070108980709,0.27355544868972714,0.0006843551166537965,0.14907825432656135,1.0,0.11986013533899403,0.33874669020300097,0.2442161348372755,0.14912558957051708,0.019047650136940687,0.14219766186948735,0.16299075262447754,0.006938911291958424,0.16428395261219736,0.06201964788053527,0.23671725759388712,0.3216314574826913,0.3755439675870348,0.02220401100176563,0.0002593381806624163,0.4044224707595322,0.06043683996114191,0.008406531228107993,0.027200620743167515,0.007692387553580675,0.03139107418572164,0.1509207015702226,0.0801127867731875,0.09762790829805973,0.004191148427179314,0.0736365127736047,0.004434085058942785,0.008306469648742735,0.009641349232125456,0.30635049233453826,0.030715850402136195,0.0737128621516885,0.0003301486209135552,0.4338610142205528
0.06993401565810045,0.06656591203127107,0.04161365560995185,0.03775079473357186,0.1897517769699492,0.0016179052774569292,0.32916710386777814,0.37839143219116633,0.1152893447566075,0.29463148041624276,0.040465354803472825,0.09387938855275811,0.15970295490182487,0.01677598838692523,0.3732874056657909,0.07531797723698719,0.40816779676121795,0.30455660354193326,0.09875355783791526,0.03422101846899352,0.013226348925446038,0.08520475414609643,0.2698596494738106,0.3145231944852378,0.09910325518821189,0.5417402868557278,0.1841536860504714,0.1824487956623494,0.04200638309284987,0.024685335970897553,0.11671730617000765,0.03363950052648312,0.025762325618853596,0.24272402643406052,0.06026025824386117,0.012542962430095613,0.2609426662209616,0.399950961625321,0.06405444694066341,0.5531104853823937,0.12412535128067606,0.046730974465051686,0.13195087451093185,0.22040276277296952,0.09338187782692975,0.16338695550808743,0.3203795794024251,0.290055858869568,0.2967282068448591,0.03803459191049239,0.04673111148855723,0.05032743098589246,0.06921565785871858,0.005720316631079017,0.10643324648535528,0.11697230130801017,0.06393170850816375,0.009481038651037471,0.025653368132748305,0.1439461829102887,0.13594664073696286,0.08522859723760126,0.4144512703110925,0.034006989040873604,0.10810132932029094,0.19677503802552265,0.154147450540925,0.1554810238305384,0.1961809435315981,0.1549445920718041,0.04945207402305304,0.13333785364365264,0.3331227169513279,0.0037604701669547063,0.22765195649030895,0.10278768545864043,0.11802800344270209,0.20492336824664178,0.22143232292917167,0.02361704148172117,0.005578545757777089,0.2127714043424695,0.14495315095108266,0.01392197014603654,0.02068784665344714,0.01680775325182625,0.101672671127123,0.078948519441893,0.07969838082624855,0.08989517343257294,0.05233339044976426,0.007087747381398608,0.02105558074062256,0.019965346411636737,0.07597086252493852,0.16354854792471643,0.038806542907852445,0.1760103340099649,0.006715903779598327,0.269357321395789
0.2687899479841425,6.159000221437147e-05,0.01039887078080289,0.01768864115285296,0.2412224512755815,0.0068691953108964785,0.359651312163631,0.23151497885499045,0.2147386153516445,0.16050113865094184,0.00023140589193633825,0.06893787985239046,0.11798812643899953,0.03537595173675114,0.2798248090052141,0.18237161913828318,0.24684648487475813,0.22034906404236573,0.12979235870300854,0.015062660753974763,0.09265161657949476,0.5872530735905718,0.14000040014405185,0.2165914813392277,0.21438473215827802,0.666644187219625,0.46209644194979527,0.12809442821217276,0.11020445564912658,0.13476546034998346,0.053428812527594835,0.10704378997844481,0.1814667553548472,0.0472594005371508,0.2541622182382209,0.039026285978881914,0.14443161019782022,0.3238855599193018,0.0467635786969737,0.18122391329935084,0.01084552053802482,0.0968016416206884,0.11199019696689111,0.2689778792035381,0.12222277449177395,0.14716167936333907,0.2027219474875217,0.37949767592838884,0.22579447957676266,0.10993403555708892,0.24504048109610355,0.0934640603078383,0.0024529142446151285,0.0026399168864279423,0.17619545892010688,0.05092928256909937,0.07411952938757414,0.09251757361934743,0.013131830134053285,0.3964226894012788,0.17566738799543688,0.009113293315461273,0.4927289844961766,6.114784789666118e-05,0.20534146691031568,0.18490179639527987,0.48855652773587355,0.3417917034421889,0.13723080180190778,0.13020213103416,0.09632202443713947,0.25495680278451116,0.2831013262250304,0.2557411809888544,0.20747046766964616,0.1570340639213384,0.19353653672565446,0.1220190543819161,0.48133628451380556,0.0320912675243917,0.00031191078466598886,0.19765916254660076,0.0846604619096863,0.04746187422535971,0.11601574848406473,0.0031282159760280415,0.00915373869568414,0.292510460861071,0.04910069637287991,0.08320218175620012,0.008463825953337719,0.026071675358053662,0.015628252845966615,0.017229655700560464,0.22176031178954206,0.17677925962856786,0.08702024805061212,0.11148735929138218,1.7110812322306463e-05,0.38899637072288995
0.041850973059184934,0.00032781729562290777,0.15541359336440252,0.05313789126258604,0.45274788161770924,0.0014381738123616563,0.10948194979131501,0.8758863876701435,0.2545845107977851,0.05791204193031324,0.1387390579579508,0.06316946674579192,0.2758663971479474,0.06578728706069198,0.2230288686718922,0.17481487729784115,0.1110795587571125,0.2268343323611343,0.381074666302834,0.053327167768015625,0.1367433069115201,0.05979358986042977,0.9433170941538955,0.3419840391214739,0.25012726231490157,0.13394873067554336,0.08028891148573183,0.24459174625325256,0.012567272792290227,0.3406608539864951,0.49552604559906577,0.04871208519401122,0.07247275970374965,0.2947658840779522,0.12221763390608952,0.28096864259392473,0.08551910850160353,0.1790804014264145,0.041242236024844725,0.3586813823574681,0.13649834029921576,0.3065553573120934,0.04946039976516849,0.07533695067228288,0.057632089070033296,0.11142511483714863,0.22331860058900252,0.12909304852372988,0.9999999999999999,0.04911932759235604,0.05588089769815305,0.042833944837797934,0.057265081128662604,0.059205704302685035,0.05171002569460893,0.31841411872888997,0.07390105829965238,0.010506055172206177,0.12569517431615632,0.09339275334237551,0.11979777373155764,0.06753562270528586,0.23409486524745837,0.166207142639699,0.07934268515532623,0.10525199571860781,0.10793715788112582,0.17136804942630185,0.17842650639253832,0.21690994846620662,0.18204134662153115,0.08780702795246893,0.21450620331062623,0.0007096859693677467,0.1356998885893369,0.06101183955691489,0.5062451455801162,0.2069205278418841,0.06460084033613447,0.011650247258351565,0.001291891122062112,0.0547848765580249,0.30237849017580143,0.0017863878859729484,0.10205261947869071,0.04216570395565863,0.1723954121020513,0.01678111650556212,0.18869141709744947,0.11874662651629217,0.06733198096364632,0.014876439795781404,0.04711628820969194,0.05306246004332828,0.14475015079107317,0.10521625327184345,0.2746038598679266,0.07859383650119947,0.05110576373210231,0.17683193763856925
0.5028433185116327,0.0001317716464254445,0.020853789336499548,0.05541188385584017,0.193159397293413,0.0021075367397265007,0.5883552035761183,0.1389901147198133,0.1973465309031464,0.19801758556883897,0.004055716136770885,0.07841017350713604,0.056387237701647275,0.0010343793005565796,0.2936806548569904,0.04595742629736519,0.14584941370523488,0.12491166993612954,0.08686190252976292,0.0036364759958488983,0.08617510666784027,0.2882273312275913,0.6371368692729382,0.06794042410047471,0.24571625957876175,0.2907024107858185,0.2548598426846954,0.08798569621909207,0.010953619767920043,0.02530439992303529,0.07906293841487468,0.049012516005961945,0.12731128656523205,0.05461298554914675,0.11820901234816593,0.021844621393154125,0.05850540969011361,0.322900490813908,0.025510770450640943,0.28579253773234703,0.04669901208875136,0.07110187195853096,0.030941808281356495,0.31797785087985503,0.06796643305664628,0.01853777181275716,0.06691031768344109,0.18362645339007883,0.20380302291565086,0.022018133078210142,0.04129588739633565,0.015216030824733415,0.012216264377995698,0.005785286362535473,0.06450935889402248,0.05292754955878973,0.05414227608319894,0.030529080413055926,0.021300836514380153,0.26479848866498734,0.1603955550894988,0.009468427647298792,0.1944039934706484,0.001860792267889776,0.08376330216059337,0.10311792716994013,0.17098939700874966,0.1608120035304501,0.07212923865868433,0.03741530205251143,0.08023190146799113,0.13725922284564834,0.18165004771777404,0.00942930321495317,0.03578748628628288,0.07025738548230201,0.11093267838025067,0.11119001124326883,0.14539878451380553,0.02773259167551826,5.7072398925418976e-05,0.22613961823389173,0.0638651248785685,0.013242981085304738,0.008596287036238754,0.0029173323020580946,0.006650246305418718,0.46038723410459403,0.04140214465758106,0.07397517115991023,0.0465240966852203,0.04915812027421368,0.014456012280800741,0.017724384243686563,0.05994525124112652,0.24075782126386638,0.008549058484300964,0.09172356523343789,0.00034248641716700783,0.19081242144803928
0.00944723175485599,0.00036219806467086566,0.1299407404771865,0.02199530855424044,0.4713616824800193,0.008942189902874062,0.24457454643992652,0.3946357803937698,0.9975080117422486,0.46877092761089206,0.0032530200024941153,0.10060162479621834,0.22604352639890893,0.0930476506160463,0.178218374582417,0.16703761500503098,0.22125584746517957,0.43840632102214605,0.10443799331862694,0.24670287870812935,0.501635341916176,0.2688199768383195,0.03620553399223721,0.30266424667816416,0.1129634848057886,0.5351744899638261,0.3627229883716223,0.03987905746224181,0.2731565913926586,0.019653028168696855,0.04871842433204189,0.007340137264796217,0.05833136966565948,0.006027424302969612,0.02482474870575912,0.059594230700325504,0.4269766302710968,0.7244344455867614,0.08659442315316507,0.2948419632590607,0.048668902669609555,0.15869412041024034,0.45389461739407955,0.10995658384012497,0.2977119472472124,0.15965671726432393,0.08586624388760097,0.6207412683885686,0.17959204465240833,0.016742459278888944,0.055363960624164585,0.46629771882247556,0.021807856839980898,0.00934232948872795,0.18386786314997317,0.07342304903711826,0.38972029275125786,0.17328897259938073,0.0079689618391595,0.2128402925789576,0.05476696631998397,0.15404088233580046,0.565967448066594,0.0,0.3538150775735426,0.012307345636260611,0.22218869876298444,0.34571050308914386,0.3400159960480352,0.16646299291215333,0.05332036286834434,0.26006475344532404,0.1847368940665416,0.03848694085860102,0.35216825561518245,0.5590444224381951,0.4857883577891135,0.5462675306231137,0.07722463985594238,0.013111639080184864,0.0052079876459630355,0.19873917982687722,0.16729654351164172,0.016403513498949186,0.02397117567606403,0.0037647602349957887,0.011774869494890082,0.0028503112744026004,0.026355363780065786,0.024141359620465333,0.020868685640376528,0.004850688765491632,0.014326628052446335,0.018761281053252216,0.02323574444392892,0.09652249781877104,0.13091145541857874,0.33961062926739244,0.00028367925692244925,0.12829565192831827
0.029942819359542086,0.003473948785264661,0.0011540485526762047,0.06255949813501255,0.2427773406254674,0.0004355157209688787,0.31331071093484975,0.1303821195195371,0.18082165836834574,0.1395614847894936,0.01245457186686759,0.031030515519236756,0.1773896525044446,0.0014651086749524805,0.0772121430188808,0.03637502937260123,0.10944219298258864,0.40779432668618343,0.35266464667478087,0.006451468548158534,0.3434287514419268,1.0,0.12775349125685248,0.061169979088688556,0.19384323100837209,0.152372885470814,0.09330802698602833,0.19016178971697703,0.03766829372954996,0.0007606378289259883,0.1484438476269101,0.0014117331357684758,0.020900383884601963,0.08073978434366189,0.0902921862095361,0.03357229677771438,0.11245006503543023,0.12691905657049696,0.01158186864014801,0.27341125768454216,0.01150050297708056,0.028726301779658573,0.04035870905716728,0.38931711600166713,0.04529300661066653,0.013002274689199322,0.049101978550721966,0.15582776172292376,0.2151116674065072,0.008521509615272678,0.01031412542862699,0.02285676888403503,0.00618059245661777,0.0020013458867305387,0.1636209910263752,0.02130895329714053,0.15333778843002824,0.010470609314297451,0.0023145778552255774,0.20312802751404768,0.1988738373737277,0.05214646832566,0.0858365901070841,1.1597005635573674e-05,0.01785266401519224,0.29948868512878973,0.31291754665747173,0.3138658428949691,0.04851154420672539,0.06251657557683007,0.14438020872437868,0.32258629554918944,0.10143153322144338,0.0063265907757051555,0.2064329027155286,0.05390459998773103,0.5622100468123519,0.23878631871708386,0.2954963235294118,0.010124227097827081,3.374846191384828e-05,0.07630522088353413,0.09584155933690575,0.03182087621921647,0.016140040808115645,0.0005619238820245352,0.021366076023821776,0.18716558048666695,0.07494339300209338,0.03389676429646885,0.0010667875324043624,0.011420184234205124,0.027722273348989145,0.03828611574840681,0.10413399526748016,0.1512900411317462,0.003123284458728407,0.09027495847942425,0.005597126824440363,0.17649301681894575
